Calls,Rating,Cost,Purchases,Importance,Gender,Discount,Weight (gram),Late,log_discount,log_purchases,Std_Cost,Std_Disc,Std_Weight,Std_Purchases,Std_Calls,Norm_Cost,Norm_Disc,Norm_Weight,Norm_Purchases,Norm_Calls,Warehouse_A,Warehouse_B,Warehouse_C,Warehouse_D,Warehouse_F,Shipment_Flight,Shipment_Road,Shipment_Ship
4,4,177,4,1,0,32,1774,1,3.4657359027997265,1.3862943611198906,-0.6984537874667226,1.4247546654950245,-1.1419357016558007,0.5867808901378444,-0.05735047693755577,0.37850467289719625,0.8430654934475056,0.1129291453615778,0.5,0.4,0,0,0,0,1,0,1,0
2,3,154,4,2,0,17,1897,1,2.833213344056216,1.3862943611198906,-1.1768673557836613,0.8257304987835713,-1.0669252733641958,0.5867808901378444,-1.803627374132037,0.2710280373831776,0.6891997754414121,0.13089846603360114,0.5,0.0,1,0,0,0,0,0,1,0
4,4,228,3,1,0,12,3359,1,2.4849066497880004,1.0986122886681098,0.3623762988012718,0.4958701255685748,-0.1753379061908096,-0.22393419903894907,-0.05735047693755577,0.616822429906542,0.6044716359322571,0.3444850255661066,0.29248125036057826,0.4,0,1,0,0,0,0,1,0
3,3,207,6,2,0,24,3702,1,3.1780538303479458,1.791759469228055,-0.07443608966201999,1.1523082343818354,0.033837515793096996,1.7294196318449275,-0.9304889255347963,0.5186915887850467,0.7730847346217582,0.39459459459459456,0.7924812503605783,0.20000000000000007,0,0,1,0,0,0,1,0
4,4,266,4,1,0,33,2701,1,3.4965075614664802,1.3862943611198906,1.1527987160205617,1.4538966572491179,-0.5766132055068753,0.5867808901378444,-0.05735047693755577,0.7943925233644858,0.8505509234761259,0.24835646457268076,0.5,0.4,0,0,0,0,1,0,1,0
3,3,172,3,1,0,42,1707,1,3.7376696182833684,1.0986122886681098,-0.8024567371008396,1.6822867725584063,-1.182795040643911,-0.22393419903894907,-0.9304889255347963,0.3551401869158879,0.9092153497721114,0.10314097881665449,0.29248125036057826,0.20000000000000007,0,0,0,1,0,0,1,0
4,3,142,3,0,0,35,1512,1,3.5553480614894135,1.0986122886681098,-1.4264744349055423,1.5096209646400507,-1.3017140123257236,-0.22393419903894907,-0.05735047693755577,0.2149532710280374,0.8648643035425236,0.07465303140978816,0.29248125036057826,0.4,0,0,0,0,1,0,1,0
4,5,218,3,0,0,40,3200,1,3.6888794541139363,1.0986122886681098,0.15437039953303763,1.6360805352767405,-0.2723026061775185,-0.22393419903894907,-0.05735047693755577,0.5700934579439253,0.8973467870816715,0.32125639152666174,0.29248125036057826,0.4,1,0,0,0,0,0,1,0
3,3,231,2,0,1,46,2962,1,3.828641396489095,0.6931471805599453,0.42477806858174205,1.7684406857756614,-0.41744473571737206,-1.3665729407460325,-0.9304889255347963,0.630841121495327,0.931344897214215,0.28648648648648645,0.0,0.20000000000000007,0,1,0,0,0,1,0,0
4,2,180,3,0,0,47,1434,1,3.8501476017100584,1.0986122886681098,-0.6360520176862523,1.7888079224592104,-1.3492816009984487,-0.22393419903894907,-0.05735047693755577,0.39252336448598135,0.9365764382275241,0.06325785244704163,0.29248125036057826,0.4,0,0,1,0,0,1,0,0
3,1,168,3,0,1,46,1886,1,3.828641396489095,1.0986122886681098,-0.8856590968081334,1.7684406857756614,-1.073633523048811,-0.22393419903894907,-0.9304889255347963,0.33644859813084116,0.931344897214215,0.12929145361577796,0.29248125036057826,0.20000000000000007,0,0,0,0,1,1,0,0
5,5,147,4,2,0,42,1642,1,3.7376696182833684,1.3862943611198906,-1.3224714852714252,1.6822867725584063,-1.2224346978711818,0.5867808901378444,0.8157879716596849,0.23831775700934577,0.9092153497721114,0.09364499634769904,0.5,0.6,0,0,0,1,0,1,0,0
5,4,245,5,0,1,6,3592,1,1.791759469228055,1.6094379124341003,0.71598632755727,-0.1605679832446858,-0.03324498105305381,1.2156203675552217,0.8157879716596849,0.6962616822429907,0.43585853724275586,0.3785244704163623,0.6609640474436813,0.6,0,0,0,0,1,1,0,0
2,4,182,3,1,1,47,3792,1,3.8501476017100584,1.0986122886681098,-0.5944508378326054,1.7888079224592104,0.08872319503085675,-0.22393419903894907,-1.803627374132037,0.4018691588785047,0.9365764382275241,0.40774287801314824,0.29248125036057826,0.0,1,0,0,0,0,1,0,0
3,4,176,3,1,0,8,1567,1,2.0794415416798357,1.0986122886681098,-0.719254377393546,0.11187844786850328,-1.2681727639026483,-0.22393419903894907,-0.9304889255347963,0.3738317757009346,0.5058392960685033,0.0826880934989043,0.29248125036057826,0.20000000000000007,0,1,0,0,0,1,0,0
5,3,197,4,1,0,51,2917,1,3.9318256327243257,1.3862943611198906,-0.2824419889302542,1.866160285296903,-0.44488757533625195,0.5867808901378444,0.8157879716596849,0.4719626168224299,0.9564452139946669,0.2799123447772096,0.5,0.6,0,0,1,0,0,1,0,0
3,5,233,3,1,1,52,3519,1,3.9512437185814275,1.0986122886681098,0.4663792484353889,1.8845499894092563,-0.07776336532368117,-0.22393419903894907,-0.9304889255347963,0.6401869158878505,0.9611688047684759,0.36785975164353546,0.29248125036057826,0.20000000000000007,0,0,0,0,1,1,0,0
3,4,156,2,0,1,8,1145,1,2.0794415416798357,0.6931471805599453,-1.1352661759300144,0.11187844786850328,-1.5255256154396994,-1.3665729407460325,-0.9304889255347963,0.28037383177570097,0.5058392960685033,0.021037253469685907,0.0,0.20000000000000007,0,0,0,1,0,1,0,0
2,3,257,4,1,0,52,2073,1,3.9512437185814275,1.3862943611198906,0.965593406679151,1.8845499894092563,-0.9595932784103546,0.5867808901378444,-1.803627374132037,0.7523364485981309,0.9611688047684759,0.1566106647187728,0.5,0.0,0,0,0,0,1,1,0,0
5,4,250,3,0,0,11,3373,1,2.3978952727983707,1.0986122886681098,0.819989277191387,0.4134668707357861,-0.1668001338649359,-0.22393419903894907,0.8157879716596849,0.7196261682242991,0.5833054849228712,0.3465303140978816,0.29248125036057826,0.6,1,0,0,0,0,1,0,0
5,4,189,5,0,1,3,3301,1,1.0986122886681098,1.6094379124341003,-0.4488467083448415,-0.8170060920579462,-0.21070867725514367,1.2156203675552217,0.8157879716596849,0.43457943925233644,0.26724543855325483,0.33601168736303866,0.6609640474436813,0.6,0,1,0,0,0,1,0,0
3,3,255,2,2,1,7,3311,1,1.9459101490553132,0.6931471805599453,0.9239922268255042,-0.014581122768186154,-0.20461026845094815,-1.3665729407460325,-0.9304889255347963,0.7429906542056074,0.47335681252935546,0.337472607742878,0.0,0.20000000000000007,0,0,1,0,0,1,0,0
2,3,198,2,1,1,28,3514,1,3.332204510175204,0.6931471805599453,-0.26164139900343075,1.2982950948583347,-0.08081256972577892,-1.3665729407460325,-1.803627374132037,0.47663551401869153,0.8105830099083577,0.36712929145361584,0.0,0.0,0,0,0,0,1,1,0,0
4,2,164,3,1,1,15,1489,1,2.70805020110221,1.0986122886681098,-0.968861456515427,0.7071959953502908,-1.3157403525753735,-0.22393419903894907,-0.05735047693755577,0.31775700934579443,0.658752929566423,0.07129291453615777,0.29248125036057826,0.4,0,0,0,1,0,1,0,0
5,2,271,3,1,1,32,3785,1,3.4657359027997265,1.0986122886681098,1.2568016656546788,1.4247546654950245,0.08445430886791988,-0.22393419903894907,0.8157879716596849,0.8177570093457943,0.8430654934475056,0.40672023374726074,0.29248125036057826,0.6,0,0,0,0,1,1,0,0
3,1,185,2,1,0,34,3299,1,3.5263605246161616,0.6931471805599453,-0.5320490680521353,1.4821686075968319,-0.21192835901598278,-1.3665729407460325,-0.9304889255347963,0.4158878504672897,0.8578128741309132,0.3357195032870708,0.0,0.20000000000000007,1,0,0,0,0,1,0,0
2,5,157,6,2,0,17,1764,1,2.833213344056216,1.791759469228055,-1.114465586003191,0.8257304987835713,-1.1480341104599963,1.7294196318449275,-1.803627374132037,0.2850467289719626,0.6891997754414121,0.1114682249817385,0.7924812503605783,0.0,0,1,0,0,0,1,0,0
3,2,137,2,1,1,17,1673,1,2.833213344056216,0.6931471805599453,-1.5304773845396593,0.8257304987835713,-1.2035296305781757,-1.3665729407460325,-0.9304889255347963,0.19158878504672894,0.6891997754414121,0.09817384952520086,0.0,0.20000000000000007,0,0,1,0,0,1,0,0
3,3,229,3,0,1,14,2164,1,2.6390573296152584,1.0986122886681098,0.38317688872809524,0.6418569860450742,-0.9040977582921752,-0.22393419903894907,-0.9304889255347963,0.6214953271028038,0.6419699112188566,0.1699050401753104,0.29248125036057826,0.20000000000000007,0,0,0,0,1,1,0,0
3,3,234,2,1,0,39,2449,1,3.6635616461296463,0.6931471805599453,0.48717983836221235,1.612103558296067,-0.7302931073726027,-1.3665729407460325,-0.9304889255347963,0.6448598130841122,0.8911880459427284,0.21154127100073047,0.0,0.20000000000000007,0,0,0,1,0,1,0,0
4,3,216,2,0,1,52,3578,1,3.9512437185814275,0.6931471805599453,0.11276921967939078,1.8845499894092563,-0.04178275337892755,-1.3665729407460325,-0.05735047693755577,0.5607476635514018,0.9611688047684759,0.3764791818845873,0.0,0.4,0,0,0,0,1,0,0,1
3,1,163,4,0,0,20,1940,1,2.995732273553991,1.3862943611198906,-0.9896620464422504,0.9796424264634799,-1.040702115506155,0.5867808901378444,-0.9304889255347963,0.3130841121495327,0.7287336883921703,0.13718042366691016,0.5,0.20000000000000007,1,0,0,0,0,0,0,1
5,2,268,3,0,1,19,2526,1,2.9444389791664403,1.0986122886681098,1.1943998958742086,0.9310656247294452,-0.6833353595802971,-0.22393419903894907,0.8157879716596849,0.8037383177570093,0.7162562210501103,0.22279035792549304,0.29248125036057826,0.6,0,1,0,0,0,0,0,1
3,3,205,5,1,1,35,2988,1,3.5553480614894135,1.6094379124341003,-0.11603726951566683,1.5096209646400507,-0.4015888728264637,1.2156203675552217,-0.9304889255347963,0.5093457943925234,0.8648643035425236,0.29028487947406867,0.6609640474436813,0.20000000000000007,0,0,1,0,0,0,0,1
4,5,265,2,1,0,18,2969,1,2.8903717578961645,0.6931471805599453,1.1319981260937384,0.8798618032686458,-0.4131758495544352,-1.3665729407460325,-0.05735047693755577,0.7897196261682243,0.7031039757960106,0.28750913075237394,0.0,0.4,0,0,0,0,1,0,0,1
2,2,236,3,1,1,3,3416,1,1.0986122886681098,1.0986122886681098,0.5287810182158592,-0.8170060920579462,-0.14057697600689512,-0.22393419903894907,-1.803627374132037,0.6542056074766355,0.26724543855325483,0.3528122717311907,0.29248125036057826,0.0,0,0,0,1,0,0,0,1
3,4,234,2,1,1,46,3108,1,3.828641396489095,0.6931471805599453,0.48717983836221235,1.7684406857756614,-0.32840796717611737,-1.3665729407460325,-0.9304889255347963,0.6448598130841122,0.931344897214215,0.3078159240321402,0.0,0.20000000000000007,1,0,0,0,0,0,0,1
4,3,108,6,0,0,22,1745,1,3.091042453358316,1.791759469228055,-2.1336944924175385,1.0699049795490467,-1.1596210871879677,1.7294196318449275,-0.05735047693755577,0.05607476635514019,0.7519185836123723,0.10869247626004383,0.7924812503605783,0.4,0,1,0,0,0,0,0,1
4,2,276,2,0,1,54,3706,1,3.9889840465642745,0.6931471805599453,1.360804615288796,1.920291589781978,0.03627687931477521,-1.3665729407460325,-0.05735047693755577,0.8411214953271028,0.9703494143492655,0.3951789627465303,0.0,0.4,0,0,1,0,0,0,0,1
4,2,179,4,0,1,1,1063,1,0.0,1.3862943611198906,-0.6568526076130757,-1.8574358785712781,-1.5755325676341028,0.5867808901378444,-0.05735047693755577,0.3878504672897196,0.0,0.009057706355003664,0.5,0.4,0,0,0,0,1,0,0,1
4,1,230,3,1,1,40,2225,1,3.6888794541139363,1.0986122886681098,0.4039774786549187,1.6360805352767405,-0.8668974645865825,-0.22393419903894907,-0.05735047693755577,0.6261682242990655,0.8973467870816715,0.17881665449233017,0.29248125036057826,0.4,0,0,0,1,0,0,0,1
3,2,210,3,1,0,43,2096,1,3.7612001156935624,1.0986122886681098,-0.012034319881549732,1.704571094925418,-0.9455669381607048,-0.22393419903894907,-0.9304889255347963,0.5327102803738317,0.9149393145999464,0.15997078159240322,0.29248125036057826,0.20000000000000007,0,0,0,0,1,0,0,1
3,2,173,3,0,0,15,1992,1,2.70805020110221,1.0986122886681098,-0.7816561471740162,0.7071959953502908,-1.0089903897243384,-0.22393419903894907,-0.9304889255347963,0.3598130841121495,0.658752929566423,0.1447772096420745,0.29248125036057826,0.20000000000000007,1,0,0,0,0,0,0,1
2,5,201,3,1,0,29,3894,1,3.367295829986474,1.0986122886681098,-0.1992396292229605,1.3315279785210268,0.15092696483365114,-0.22393419903894907,-1.803627374132037,0.49065420560747663,0.8191192289631661,0.42264426588750914,0.29248125036057826,0.0,0,1,0,0,0,0,0,1
3,3,214,2,0,1,21,3342,1,3.044522437723423,0.6931471805599453,0.07116803982574395,1.0258486637451458,-0.185705201157942,-1.3665729407460325,-0.9304889255347963,0.5514018691588785,0.7406022510826102,0.34200146092037986,0.0,0.20000000000000007,0,0,1,0,0,0,0,1
4,2,216,2,1,0,22,3024,1,3.091042453358316,0.6931471805599453,0.11276921967939078,1.0699049795490467,-0.37963460113135983,-1.3665729407460325,-0.05735047693755577,0.5607476635514018,0.7519185836123723,0.29554419284149014,0.0,0.4,0,0,0,0,1,0,0,1
2,5,144,3,1,1,61,1313,1,4.110873864173311,1.0986122886681098,-1.3848732550518954,2.035726123166695,-1.4230723475292146,-0.22393419903894907,-1.803627374132037,0.22429906542056077,1.0,0.04558071585098611,0.29248125036057826,0.0,0,0,0,1,0,0,0,1
5,5,182,3,1,0,27,3039,1,3.295836866004329,1.0986122886681098,-0.5944508378326054,1.2638534809687174,-0.3704869879250665,-0.22393419903894907,0.8157879716596849,0.4018691588785047,0.8017363156597643,0.2977355734112491,0.29248125036057826,0.6,0,0,0,0,1,0,0,1
3,3,163,2,1,0,48,1369,1,3.871201010907891,0.6931471805599453,-0.9896620464422504,1.8087463431950959,-1.3889212582257198,-1.3665729407460325,-0.9304889255347963,0.3130841121495327,0.9416978333112593,0.053761869978086185,0.0,0.20000000000000007,1,0,0,0,0,0,0,1
3,3,234,3,1,0,8,2334,1,2.0794415416798357,1.0986122886681098,0.48717983836221235,0.11187844786850328,-0.8004248086208513,-0.22393419903894907,-0.9304889255347963,0.6448598130841122,0.5058392960685033,0.1947406866325785,0.29248125036057826,0.20000000000000007,0,1,0,0,0,0,0,1
3,2,158,3,2,0,59,1307,1,4.07753744390572,1.0986122886681098,-1.0936649960763676,2.004155199575281,-1.426731392811732,-0.22393419903894907,-0.9304889255347963,0.28971962616822433,0.991890673037156,0.04470416362308255,0.29248125036057826,0.20000000000000007,0,0,1,0,0,0,0,1
3,5,194,2,1,1,4,3496,1,1.3862943611198906,0.6931471805599453,-0.3448437587107244,-0.544559660944757,-0.09178970557333088,-1.3665729407460325,-0.9304889255347963,0.4579439252336448,0.3372261973790022,0.3644996347699051,0.0,0.20000000000000007,0,0,0,0,1,0,0,1
3,1,201,6,1,0,3,2497,1,1.0986122886681098,1.791759469228055,-0.1992396292229605,-0.8170060920579462,-0.7010207451124641,1.7294196318449275,-0.9304889255347963,0.49065420560747663,0.26724543855325483,0.21855368882395906,0.7924812503605783,0.20000000000000007,0,0,0,1,0,0,0,1
3,2,178,2,1,0,59,1933,1,4.07753744390572,0.6931471805599453,-0.6776531975398992,2.004155199575281,-1.0449710016690918,-1.3665729407460325,-0.9304889255347963,0.383177570093458,0.991890673037156,0.1361577794010226,0.0,0.20000000000000007,0,0,0,0,1,0,0,1
4,1,214,5,1,1,51,2669,1,3.9318256327243257,1.6094379124341003,0.07116803982574395,1.866160285296903,-0.596128113680301,1.2156203675552217,-0.05735047693755577,0.5514018691588785,0.9564452139946669,0.24368151935719504,0.6609640474436813,0.4,1,0,0,0,0,0,0,1
3,3,281,2,1,1,55,3047,1,4.007333185232471,0.6931471805599453,1.464807564922913,1.9376689581440232,-0.3656082608817101,-1.3665729407460325,-0.9304889255347963,0.8644859813084113,0.9748129759360393,0.2989043097151205,0.0,0.20000000000000007,0,1,0,0,0,0,0,1
3,2,260,3,1,0,2,2176,1,0.6931471805599453,1.0986122886681098,1.0279951764596211,-1.2009977697580174,-0.8967796677271406,-0.22393419903894907,-0.9304889255347963,0.7663551401869159,0.1686130986895011,0.1716581446311176,0.29248125036057826,0.20000000000000007,0,0,1,0,0,0,0,1
3,2,200,2,1,0,46,3174,1,3.828641396489095,0.6931471805599453,-0.22004021914978392,1.7684406857756614,-0.2881584690684269,-1.3665729407460325,-0.9304889255347963,0.4859813084112149,0.931344897214215,0.31745799853907963,0.0,0.20000000000000007,0,0,0,0,1,0,0,1
5,3,209,2,2,0,49,2581,1,3.8918202981106265,0.6931471805599453,-0.032834909808373156,1.8282736330349059,-0.6497941111572217,-1.3665729407460325,0.8157879716596849,0.5280373831775701,0.9467136250587109,0.23082542001460918,0.0,0.6,0,0,0,1,0,0,0,1
3,1,185,3,0,1,61,3280,1,4.110873864173311,1.0986122886681098,-0.5320490680521353,2.035726123166695,-0.2235153357439543,-0.22393419903894907,-0.9304889255347963,0.4158878504672897,1.0,0.33294375456537617,0.29248125036057826,0.20000000000000007,0,0,0,0,1,0,0,1
3,4,134,3,1,0,31,1540,1,3.4339872044851463,1.0986122886681098,-1.5928791543201295,1.3946873781087152,-1.2846384676739762,-0.22393419903894907,-0.9304889255347963,0.17757009345794394,0.8353423914104244,0.0787436084733382,0.29248125036057826,0.20000000000000007,0,1,0,0,0,0,0,1
4,5,270,2,0,0,34,2821,1,3.5263605246161616,0.6931471805599453,1.2360010757278554,1.4821686075968319,-0.503432299856529,-1.3665729407460325,-0.05735047693755577,0.8130841121495326,0.8578128741309132,0.2658875091307523,0.0,0.4,0,0,1,0,0,0,0,1
4,1,140,3,1,0,1,1464,1,0.0,1.0986122886681098,-1.4680756147591891,-1.8574358785712781,-1.330986374585862,-0.22393419903894907,-0.05735047693755577,0.20560747663551404,0.0,0.06764061358655954,0.29248125036057826,0.4,0,0,0,0,1,0,0,1
6,3,133,5,1,1,32,1367,1,3.4657359027997265,1.6094379124341003,-1.613679744246953,1.4247546654950245,-1.3901409399865587,1.2156203675552217,1.6889264202569254,0.1728971962616822,0.8430654934475056,0.05346968590211834,0.6609640474436813,0.8000000000000002,0,0,0,1,0,0,0,1
3,4,145,3,1,1,44,1218,1,3.784189633918261,1.0986122886681098,-1.364072665125072,1.7263430883623068,-1.4810072311690723,-0.22393419903894907,-0.9304889255347963,0.2289719626168224,0.9205316823018733,0.03170197224251278,0.29248125036057826,0.20000000000000007,0,0,0,0,1,0,0,1
4,3,206,3,1,1,58,2135,1,4.060443010546419,1.0986122886681098,-0.09523667958884341,1.987966087334287,-0.9217831438243422,-0.22393419903894907,-0.05735047693755577,0.514018691588785,0.9877323276526672,0.1656683710737765,0.29248125036057826,0.4,1,0,0,0,0,0,0,1
3,1,162,2,0,0,52,1125,1,3.9512437185814275,0.6931471805599453,-1.0104626363690739,1.8845499894092563,-1.5377224330480905,-1.3665729407460325,-0.9304889255347963,0.30841121495327106,0.9611688047684759,0.0181154127100073,0.0,0.20000000000000007,0,1,0,0,0,0,0,1
4,3,187,2,0,0,58,3665,1,4.060443010546419,0.6931471805599453,-0.4904478881984884,1.987966087334287,0.011273403217573544,-1.3665729407460325,-0.05735047693755577,0.4252336448598131,0.9877323276526672,0.3891891891891892,0.0,0.4,0,0,1,0,0,0,0,1
4,4,166,5,0,0,54,1203,1,3.9889840465642745,1.6094379124341003,-0.9272602766617802,1.920291589781978,-1.4901548443753654,1.2156203675552217,-0.05735047693755577,0.3271028037383178,0.9703494143492655,0.029510591672753828,0.6609640474436813,0.4,0,0,0,0,1,0,0,1
4,5,178,3,0,0,48,1819,1,3.871201010907891,1.0986122886681098,-0.6776531975398992,1.8087463431950959,-1.114492862036921,-0.22393419903894907,-0.05735047693755577,0.383177570093458,0.9416978333112593,0.11950328707085464,0.29248125036057826,0.4,0,0,0,1,0,0,0,1
3,1,167,2,2,0,34,1967,1,3.5263605246161616,0.6931471805599453,-0.9064596867349568,1.4821686075968319,-1.024236411734827,-1.3665729407460325,-0.9304889255347963,0.3317757009345794,0.8578128741309132,0.14112490869247626,0.0,0.20000000000000007,0,0,0,0,1,0,0,1
4,4,224,3,2,1,60,3145,1,4.0943445622221,1.0986122886681098,0.27917393909397814,2.0200722129768116,-0.30584385460059393,-0.22393419903894907,-0.05735047693755577,0.5981308411214953,0.9959791269454251,0.31322132943754566,0.29248125036057826,0.4,1,0,0,0,0,0,0,1
4,4,158,3,1,1,11,1224,1,2.3978952727983707,1.0986122886681098,-1.0936649960763676,0.4134668707357861,-1.477348185886555,-0.22393419903894907,-0.05735047693755577,0.28971962616822433,0.5833054849228712,0.03257852447041637,0.29248125036057826,0.4,0,1,0,0,0,0,0,1
3,4,134,2,1,1,43,1198,1,3.7612001156935624,0.6931471805599453,-1.5928791543201295,1.704571094925418,-1.4932040487774632,-1.3665729407460325,-0.9304889255347963,0.17757009345794394,0.9149393145999464,0.028780131482834176,0.0,0.20000000000000007,0,0,1,0,0,0,0,1
4,2,147,2,1,0,20,1387,1,2.995732273553991,0.6931471805599453,-1.3224714852714252,0.9796424264634799,-1.3779441223781677,-1.3665729407460325,-0.05735047693755577,0.23831775700934577,0.7287336883921703,0.05639152666179692,0.0,0.4,0,0,0,0,1,0,0,1
4,3,187,3,0,1,61,2207,1,4.110873864173311,1.0986122886681098,-0.4904478881984884,2.035726123166695,-0.8778746004341345,-0.22393419903894907,-0.05735047693755577,0.4252336448598131,1.0,0.17618699780861943,0.29248125036057826,0.4,0,0,0,1,0,0,0,1
4,5,247,2,1,0,18,2404,1,2.8903717578961645,0.6931471805599453,0.7575875074109167,0.8798618032686458,-0.7577359469914825,-1.3665729407460325,-0.05735047693755577,0.7056074766355139,0.7031039757960106,0.20496712929145358,0.0,0.4,0,0,0,0,1,0,0,1
5,4,182,4,2,1,20,2212,1,2.995732273553991,1.3862943611198906,-0.5944508378326054,0.9796424264634799,-0.8748253960320367,0.5867808901378444,0.8157879716596849,0.4018691588785047,0.7287336883921703,0.17691745799853906,0.5,0.6,1,0,0,0,0,0,0,1
4,1,177,4,1,0,33,1049,1,3.4965075614664802,1.3862943611198906,-0.6984537874667226,1.4538966572491179,-1.5840703399599767,0.5867808901378444,-0.05735047693755577,0.37850467289719625,0.8505509234761259,0.007012417823228645,0.5,0.4,0,1,0,0,0,0,0,1
5,5,143,2,2,0,18,1066,1,2.8903717578961645,0.6931471805599453,-1.4056738449787187,0.8798618032686458,-1.5737030449928442,-1.3665729407460325,0.8157879716596849,0.21962616822429903,0.7031039757960106,0.009495982468955444,0.0,0.6,0,0,1,0,0,0,0,1
5,3,245,2,1,0,8,3231,1,2.0794415416798357,0.6931471805599453,0.71598632755727,0.11187844786850328,-0.2533975388845124,-1.3665729407460325,0.8157879716596849,0.6962616822429907,0.5058392960685033,0.3257852447041636,0.0,0.6,0,0,0,0,1,0,0,1
3,5,224,2,0,1,13,3891,1,2.5649493574615367,0.6931471805599453,0.27917393909397814,0.5716737717827353,0.1490974421923925,-1.3665729407460325,-0.9304889255347963,0.5981308411214953,0.6239426073894736,0.4222059897735574,0.0,0.20000000000000007,0,0,0,0,1,0,0,1
2,5,265,2,0,0,50,3859,1,3.912023005428146,0.6931471805599453,1.1319981260937384,1.8474064050584564,0.1295825340189668,-1.3665729407460325,-1.803627374132037,0.7897196261682243,0.9516280807158374,0.41753104455807155,0.0,0.0,1,0,0,0,0,0,0,1
4,1,138,2,0,1,28,1528,1,3.332204510175204,0.6931471805599453,-1.509676794612836,1.2982950948583347,-1.291956558239011,-1.3665729407460325,-0.05735047693755577,0.19626168224299068,0.8105830099083577,0.07699050401753105,0.0,0.4,0,1,0,0,0,0,0,1
3,4,253,3,0,1,6,3788,1,1.791759469228055,1.0986122886681098,0.8823910469718573,-0.1605679832446858,0.08628383150917854,-0.22393419903894907,-0.9304889255347963,0.7336448598130841,0.43585853724275586,0.4071585098612126,0.29248125036057826,0.20000000000000007,0,0,1,0,0,0,0,1
4,1,165,3,1,1,51,1293,1,3.9318256327243257,1.0986122886681098,-0.9480608665886036,1.866160285296903,-1.4352691651376057,-0.22393419903894907,-0.05735047693755577,0.32242990654205606,0.9564452139946669,0.04265887509130753,0.29248125036057826,0.4,0,0,0,0,1,0,0,1
3,2,238,3,2,0,54,3142,1,3.9889840465642745,1.0986122886681098,0.570382198069506,1.920291589781978,-0.30767337724185256,-0.22393419903894907,-0.9304889255347963,0.663551401869159,0.9703494143492655,0.3127830533235938,0.29248125036057826,0.20000000000000007,0,0,0,0,1,0,0,1
5,2,236,3,0,0,51,3402,1,3.9318256327243257,1.0986122886681098,0.5287810182158592,1.866160285296903,-0.14911474833276883,-0.22393419903894907,0.8157879716596849,0.6542056074766355,0.9564452139946669,0.35076698319941557,0.29248125036057826,0.6,1,0,0,0,0,0,0,1
4,2,190,5,2,0,38,3022,1,3.6375861597263857,1.6094379124341003,-0.4280461184180181,1.5875037335427058,-0.3808542828921989,1.2156203675552217,-0.05735047693755577,0.4392523364485982,0.8848693197396115,0.29525200876552227,0.6609640474436813,0.4,0,1,0,0,0,0,0,1
6,1,104,4,1,0,23,1442,1,3.1354942159291497,1.3862943611198906,-2.2168968521248322,1.112002576962401,-1.3444028739550924,0.5867808901378444,1.6889264202569254,0.03738317757009346,0.7627317985247138,0.06442658875091306,0.5,0.8000000000000002,0,0,1,0,0,0,0,1
4,5,245,2,0,0,19,2616,1,2.9444389791664403,0.6931471805599453,0.71598632755727,0.9310656247294452,-0.6284496803425373,-1.3665729407460325,-0.05735047693755577,0.6962616822429907,0.7162562210501103,0.2359386413440467,0.0,0.4,0,0,0,0,1,0,0,1
3,1,155,3,1,0,27,1022,1,3.295836866004329,1.0986122886681098,-1.1560667658568378,1.2638534809687174,-1.6005360437313045,-0.22393419903894907,-0.9304889255347963,0.2757009345794392,0.8017363156597643,0.003067932797662515,0.29248125036057826,0.20000000000000007,0,0,0,1,0,0,0,1
4,3,171,4,0,0,55,1539,1,4.007333185232471,1.3862943611198906,-0.8232573270276631,1.9376689581440232,-1.2852483085543958,0.5867808901378444,-0.05735047693755577,0.35046728971962615,0.9748129759360393,0.07859751643535426,0.5,0.4,1,0,0,0,0,0,0,1
2,3,164,2,0,1,56,1491,1,4.02535169073515,0.6931471805599453,-0.968861456515427,1.9547332036715959,-1.3145206708145343,-1.3665729407460325,-1.803627374132037,0.31775700934579443,0.9791961085978589,0.07158509861212564,0.0,0.0,0,1,0,0,0,0,0,1
3,1,141,3,0,1,6,1361,1,1.791759469228055,1.0986122886681098,-1.4472750248323656,-0.1605679832446858,-1.3937999852690761,-0.22393419903894907,-0.9304889255347963,0.21028037383177567,0.43585853724275586,0.052593133674214754,0.29248125036057826,0.20000000000000007,0,0,1,0,0,0,0,1
5,3,266,2,0,0,61,2118,1,4.110873864173311,0.6931471805599453,1.1527987160205617,2.035726123166695,-0.9321504387914746,-1.3665729407460325,0.8157879716596849,0.7943925233644858,1.0,0.16318480642804964,0.0,0.6,0,0,0,0,1,0,0,1
3,4,192,2,0,0,56,3765,1,4.02535169073515,0.6931471805599453,-0.3864449385643713,1.9547332036715959,0.07225749125952882,-1.3665729407460325,-0.9304889255347963,0.44859813084112143,0.9791961085978589,0.40379839298758213,0.0,0.20000000000000007,0,0,0,1,0,0,0,1
3,3,229,6,1,0,61,2298,1,4.110873864173311,1.791759469228055,0.38317688872809524,2.035726123166695,-0.8223790803159552,1.7294196318449275,-0.9304889255347963,0.6214953271028038,1.0,0.18948137326515704,0.7924812503605783,0.20000000000000007,0,0,0,0,1,0,0,1
6,2,269,4,1,1,38,3171,1,3.6375861597263857,1.3862943611198906,1.215200485801032,1.5875037335427058,-0.28998799170968553,0.5867808901378444,1.6889264202569254,0.8084112149532711,0.8848693197396115,0.31701972242512777,0.5,0.8000000000000002,1,0,0,0,0,0,0,1
